t,x,y,z,dx,dy,dz,dv_st
1.5602055690382263e+03,-9.9137174196606948e-01,3.8388253979884908e-03,3.8342380775812794e-04,1.7382559214480856e-03,5.2535192530691610e-03,-1.9029622947950538e-03,1.9062776118516924e-12
1.5632647956441836e+03,-9.9137430171396013e-01,3.8287823346457917e-03,3.8158048544648110e-04,1.7285194456771583e-03,5.2819483522624777e-03,-1.9151239004923572e-03,2.1073501557111744e-12
1.5663240222501408e+03,-9.9137661129448507e-01,3.8186468021256330e-03,3.8054099928594881e-04,1.7192179909281437e-03,5.3086866772792396e-03,-1.9303085182626276e-03,2.7723144739866259e-12
1.5693832488560981e+03,-9.9137863540052484e-01,3.8085627462028640e-03,3.8032146580679128e-04,1.7104898039030296e-03,5.3333316343654458e-03,-1.9483431982229645e-03,2.3492146283388137e-12
1.5724424754620554e+03,-9.9138034143227516e-01,3.7986763168569252e-03,3.8092873768591544e-04,1.7024688530514424e-03,5.3554971477133284e-03,-1.9690189825310790e-03,1.5463214367628099e-12
1.5755017020680127e+03,-9.9138169983699487e-01,3.7891347320194533e-03,3.8235984973084615e-04,1.6952834788919453e-03,5.3748176524219815e-03,-1.9920909159134551e-03,2.6079360395669935e-12
1.5785609286739700e+03,-9.9138268448771483e-01,3.7800849350282093e-03,3.8460145672944218e-04,1.6890548821318946e-03,5.3909526208297809e-03,-2.0172782956524708e-03,1.2763310223817826e-12
1.5816201552799273e+03,-9.9138327310773655e-01,3.7716720143879455e-03,3.8762929466857671e-04,1.6838954222780458e-03,5.4035916445281940e-03,-2.0442653151779458e-03,2.0851846784353260e-12
1.5846793818858846e+03,-9.9138344772853315e-01,3.7640373615906294e-03,3.9140770577081731e-04,1.6799067623743955e-03,5.4124600517578836e-03,-2.0727022677363223e-03,3.0242372304201127e-12
1.5877386084918419e+03,-9.9138319518138518e-01,3.7573165579625019e-03,3.9588927470879111e-04,1.6771778478445309e-03,5.4173249819393643e-03,-2.1022074843162980e-03,2.7548056095838547e-12
1.5907978350977992e+03,-9.9138250760595481e-01,3.7516370012150740e-03,4.0101462920833110e-04,1.6757827745000967e-03,5.4180017892339061e-03,-2.1323701757944126e-03,1.5891622751951215e-12
1.5938570617037565e+03,-9.9138138295808387e-01,3.7471153018223415e-03,4.0671246169325659e-04,1.6757785986970773e-03,5.4143605794455540e-03,-2.1627543330692265e-03,2.8069596737623219e-12
1.5969162883097138e+03,-9.9137982549033921e-01,3.7438545032662893e-03,4.1289982877307311e-04,1.6772031735186703e-03,5.4063326208221296e-03,-2.1929038072400799e-03,2.5747809559106823e-12
1.5999755149156711e+03,-9.9137784618238511e-01,3.7419412090551295e-03,4.1948278039637864e-04,1.6800730874376750e-03,5.3939163106135890e-03,-2.2223486453451188e-03,2.1676067262887955e-12
1.6030347415216283e+03,-9.9137546308189450e-01,3.7414427238384616e-03,4.2635736142947921e-04,1.6843818414237184e-03,5.3771823333345070e-03,-2.2506126915084121e-03,2.9777642339468001e-12
1.6060939681275856e+03,-9.9137270152217671e-01,3.7424043376457486e-03,4.3341101350829493e-04,1.6900983773336532e-03,5.3562776077878960e-03,-2.2772223834477364e-03,2.2990163415670394e-12
1.6091531947335429e+03,-9.9136959418299564e-01,3.7448469031698918e-03,4.4052438429395579e-04,1.6971660788188915e-03,5.3314276171099184e-03,-2.3017165827613657e-03,2.1622050553560259e-12
1.6122124213395002e+03,-9.9136618095536777e-01,3.7487648629537297e-03,4.4757352690921715e-04,1.7055023859207335e-03,5.3029367391533855e-03,-2.3236571781104576e-03,8.9998356997966770e-13
1.6152716479454575e+03,-9.9136250858730990e-01,3.7541248824855891e-03,4.5443244409063287e-04,1.7149991109036205e-03,5.2711862506269469e-03,-2.3426401052833033e-03,1.4394987374544143e-12
1.6183308745514148e+03,-9.9135863008519487e-01,3.7608652294280290e-03,4.6097590340977301e-04,1.7255235567105623e-03,5.2366297779747883e-03,-2.3583063428105548e-03,1.6987789422273634e-12
1.6213901011573721e+03,-9.9135460386867591e-01,3.7688960107556280e-03,4.6708242297109468e-04,1.7369204610535589e-03,5.1997860945894869e-03,-2.3703523813044997e-03,1.0415446013212205e-12
1.6244493277633294e+03,-9.9135049268417452e-01,3.7781003383263855e-03,4.7263730550472398e-04,1.7490147745152177e-03,5.1612293264508002e-03,-2.3785396353922686e-03,3.5495031625032425e-12
1.6275085543692867e+03,-9.9134636229665440e-01,3.7883364370386160e-03,4.7753558570551633e-04,1.7616152270187330e-03,5.1215767941256152e-03,-2.3827022773894114e-03,1.0848511010408404e-12
1.6305677809752440e+03,-9.9134228001227720e-01,3.7994406564888878e-03,4.8168475076974717e-04,1.7745185363380188e-03,5.0814748925120945e-03,-2.3827530298686788e-03,1.9592698663473127e-12
1.6336270075812013e+03,-9.9133831307020925e-01,3.8112312820376801e-03,4.8500710320346045e-04,1.7875141623443233e-03,5.0415835649829654e-03,-2.3786865487121613e-03,3.2519455999135972e-12
1.6366862341871586e+03,-9.9133452698560021e-01,3.8235129881720193e-03,4.8744165259175079e-04,1.8003893545831279e-03,5.0025600320013908e-03,-2.3705801652532514e-03,2.9014889150857930e-12
1.6397454607931159e+03,-9.9133098391184493e-01,3.8360817375138663e-03,4.8894545118310245e-04,1.8129343026923993e-03,4.9650425149410093e-03,-2.3585919135281439e-03,3.1106639653444288e-12
1.6428046873990731e+03,-9.9132774109593391e-01,3.8487298964401530e-03,4.8949432355694929e-04,1.8249471632884413e-03,4.9296346932661272e-03,-2.3429559356258952e-03,1.5934463590383529e-12
1.6458639140050304e+03,-9.9132484950328359e-01,3.8612513328373540e-03,4.8908297809067806e-04,1.8362387265989100e-03,4.8968915829196158e-03,-2.3239755192699936e-03,3.2852869480848312e-12
1.6489231406109877e+03,-9.9132235266362057e-01,3.8734462694739137e-03,4.8772452611636161e-04,1.8466365604938944e-03,4.8673074195937360e-03,-2.3020141563103568e-03,4.0284823626279840e-12
1.6519823672169450e+03,-9.9132028579208764e-01,3.8851256954701334e-03,4.8544946714410031e-04,1.8559884477055708e-03,4.8413059782854706e-03,-2.2774851129988066e-03,3.8424972444772724e-12
1.6550415938229023e+03,-9.9131867520518036e-01,3.8961151794482700e-03,4.8230422509372049e-04,1.8641650429322191e-03,4.8192335952140786e-03,-2.2508400579446634e-03,3.8280617445707309e-12
1.6581008204288596e+03,-9.9131753804023459e-01,3.9062579743297911e-03,4.7834933798321784e-04,1.8710616927128882e-03,4.8013549707938141e-03,-2.2225573041833400e-03,2.3768749088048931e-12
1.6611600470348169e+03,-9.9131688226976744e-01,3.9154173587611536e-03,4.7365741108561742e-04,1.8765994155267624e-03,4.7878516675693428e-03,-2.1931301900338404e-03,3.0055176466703413e-12
1.6642192736407742e+03,-9.9131670697823682e-01,3.9234782080467840e-03,4.6831094311038747e-04,1.8807251096868644e-03,4.7788230730757553e-03,-2.1630560548971424e-03,4.1064340621232986e-12
1.6672785002467315e+03,-9.9131700286716540e-01,3.9303478320466901e-03,4.6240012609033079e-04,1.8834110561500319e-03,4.7742894854847506e-03,-2.1328261752392662e-03,3.7827994674444193e-12
1.6703377268526888e+03,-9.9131775293972291e-01,3.9359561535833474e-03,4.5602070551195166e-04,1.8846538380346183e-03,4.7741969157176767e-03,-2.1029169207790570e-03,3.9305072277784342e-12
1.6733969534586461e+03,-9.9131893331235554e-01,3.9402553226282420e-03,4.4927196989354601e-04,1.8844728075816191e-03,4.7784231654393050e-03,-2.0737822834554498e-03,4.8507470637559890e-12
1.6764561800646034e+03,-9.9132051410579258e-01,3.9432188759443492e-03,4.4225491971980812e-04,1.8829082211722250e-03,4.7867847441258604e-03,-2.0458478323075379e-03,4.6790111809968936e-12
1.6795154066705607e+03,-9.9132246037007243e-01,3.9448405571589360e-03,4.3507064663916097e-04,1.8800191662089768e-03,4.7990442240972708e-03,-2.0195060614642915e-03,3.0669849365949626e-12
1.6825746332765179e+03,-9.9132473300340795e-01,3.9451329073608129e-03,4.2781893664012646e-04,1.8758813937032157e-03,4.8149176852505526e-03,-1.9951130300050355e-03,3.3771153539419173e-12
1.6856338598824752e+03,-9.9132728963101346e-01,3.9441257246415314e-03,4.2059709636478734e-04,1.8705851550715464e-03,4.8340819643827304e-03,-1.9729861429483319e-03,3.8311351090669631e-12
1.6886930864884325e+03,-9.9133008542489287e-01,3.9418644785864125e-03,4.1349898945611133e-04,1.8642331018871132e-03,4.8561814945085047e-03,-1.9534028930774114e-03,2.8133857995271685e-12
1.6917523130943898e+03,-9.9133307384760383e-01,3.9384087498508646e-03,4.0661426101130829e-04,1.8569383113105613e-03,4.8808345932292996e-03,-1.9366003693632903e-03,2.5155488401651382e-12
1.6948115397003471e+03,-9.9133620731067951e-01,3.9338307453073229e-03,4.0002772249710014e-04,1.8488224746632392e-03,4.9076391201232639e-03,-1.9227753376659560e-03,3.7702266126871107e-12
1.6978707663063044e+03,-9.9133943774794386e-01,3.9282139229635691e-03,3.9381886598158238e-04,1.8400142586650170e-03,4.9361774789988822e-03,-1.9120847107333024e-03,2.6260036975145339e-12
1.7009299929122617e+03,-9.9134271711100297e-01,3.9216517475109082e-03,3.8806147495688929e-04,1.8306478324692428e-03,4.9660209921807974e-03,-1.9046462440892530e-03,1.5861820429563519e-12
1.7039892195182190e+03,-9.9134599778977606e-01,3.9142465808342250e-03,3.8282330002156528e-04,1.8208615670331275e-03,4.9967337123433264e-03,-1.9005393176873978e-03,2.9527116566896439e-12
1.7070484461241763e+03,-9.9134923297127930e-01,3.9061086984804043e-03,3.7816576965981680e-04,1.8107968732556535e-03,5.0278757612970404e-03,-1.8998056908764863e-03,1.8527265638113022e-12
1.7101076727301336e+03,-9.9135237695519962e-01,3.8973554169635326e-03,3.7414370884764737e-04,1.8005971346350636e-03,5.0590063119957396e-03,-1.9024501482749821e-03,3.0816067010164260e-12
1.7131668993360909e+03,-9.9135538543042723e-01,3.8881103039492518e-03,3.7080504297929567e-04,1.7904067324556574e-03,5.0896863437213113e-03,-1.9084409820479280e-03,3.2904092222452158e-12
1.7162261259420482e+03,-9.9135821573739002e-01,3.8785024378619119e-03,3.6819046872772759e-04,1.7803700859220567e-03,5.1194813012945817e-03,-1.9177102873771871e-03,2.6388559490442271e-12
1.7192853525480054e+03,-9.9136082712446350e-01,3.8686656795304873e-03,3.6633307901743294e-04,1.7706306913517359e-03,5.1479637998386174e-03,-1.9301540762991464e-03,3.6877114325761798e-12
1.7223445791539627e+03,-9.9136318101161469e-01,3.8587379111486536e-03,3.6525793558000471e-04,1.7613301157153234e-03,5.1747165043609655e-03,-1.9456322436822923e-03,3.2430049031972884e-12
1.7254038057599200e+03,-9.9136524127805292e-01,3.8488601991176329e-03,3.6498158873104792e-04,1.7526068907935785e-03,5.1993353069111903e-03,-1.9639684480233549e-03,3.1508971005678177e-12
1.7284630323658773e+03,-9.9136697457764134e-01,3.8391758351593083e-03,3.6551155168778801e-04,1.7445952955772405e-03,5.2214329104113277e-03,-1.9849499957694909e-03,2.5336164981126778e-12
1.7315222589718346e+03,-9.9136835069398854e-01,3.8298292115701935e-03,3.6684574435665046e-04,1.7374239806278017e-03,5.2406429010809497e-03,-2.0083278440666229e-03,1.6928184777498246e-12
1.7345814855777919e+03,-9.9136934293737577e-01,3.8209644918745051e-03,3.6897192974912692e-04,1.7312144241787954e-03,5.2566243666776202e-03,-2.0338168595465359e-03,2.0926352590322496e-12
1.7376407121837492e+03,-9.9136992858362882e-01,3.8127240437269522e-03,3.7186717466999256e-04,1.7260792113777236e-03,5.2690670774736548e-03,-2.0610964898207349e-03,2.2651161998510362e-12
1.7406999387897065e+03,-9.9137008935367787e-01,3.8052466129278491e-03,3.7549737415442562e-04,1.7221201341302604e-03,5.2776972029069391e-03,-2.0898120183263924e-03,2.8629321604967118e-12
1.7437591653956638e+03,-9.9136981192220952e-01,3.7986652306883756e-03,3.7981688656279605e-04,1.7194261438660337e-03,5.2822834851299350e-03,-2.1195765783038503e-03,2.3357104510068894e-12
1.7468183920016211e+03,-9.9136908844479021e-01,3.7931048646521843e-03,3.8476833165789951e-04,1.7180711851908581e-03,5.2826437294504203e-03,-2.1499740974846781e-03,2.9545743018388747e-12
1.7498776186075784e+03,-9.9136791707947269e-01,3.7886798446014609e-03,3.9028260747973236e-04,1.7181119850136666e-03,5.2786514096240245e-03,-2.1805633264737521e-03,1.5215482562780378e-12
1.7529368452135357e+03,-9.9136630248443658e-01,3.7854911198402634e-03,3.9627918108266127e-04,1.7195858543035888e-03,5.2702421203855154e-03,-2.2108830719248097e-03,3.0179042369127271e-12
1.7559960718194930e+03,-9.9136425625191515e-01,3.7836234284256234e-03,4.0266670440011250e-04,1.7225086336200811e-03,5.2574195526041700e-03,-2.2404587039332076e-03,2.2125896066427225e-12
1.7590552984254502e+03,-9.9136179725571061e-01,3.7831424864723079e-03,4.0934399610413928e-04,1.7268728559588294e-03,5.2402606132814222e-03,-2.2688099421893314e-03,3.1495932489633557e-12
1.7621145250314075e+03,-9.9135895186336209e-01,3.7840923265926459e-03,4.1620141623127741e-04,1.7326462965655703e-03,5.2189192894531722e-03,-2.2954598407570023e-03,2.5014858692884440e-12
1.7651737516373648e+03,-9.9135575398588927e-01,3.7864929318098084e-03,4.2312263966979446e-04,1.7397710004478624e-03,5.1936288411156273e-03,-2.3199447989418680e-03,1.4939811080694198e-12
1.7682329782433221e+03,-9.9135224492400009e-01,3.7903383208811379e-03,4.2998681040752162e-04,1.7481629374820448e-03,5.1647019442210285e-03,-2.3418253249372573e-03,2.0010862499475481e-12
1.7712922048492794e+03,-9.9134847298386752e-01,3.7955952358042448e-03,4.3667103128302719e-04,1.7577123818202714e-03,5.1325284605622246e-03,-2.3606971825525986e-03,2.6261899620294571e-12
1.7743514314552367e+03,-9.9134449284497606e-01,3.8022025689626181e-03,4.4305311582515665e-04,1.7682850895795964e-03,5.0975706157039280e-03,-2.3762024683545778e-03,2.2151041775941847e-12
1.7774106580611940e+03,-9.9134036467274667e-01,3.8100716375512040e-03,4.4901450310654256e-04,1.7797243190830394e-03,5.0603555019730351e-03,-2.3880401071058785e-03,2.3992266505956643e-12
1.7804698846671513e+03,-9.9133615298362265e-01,3.8190873692617723e-03,4.5444321613420029e-04,1.7918536886289502e-03,5.0214649818266510e-03,-2.3959752276917663e-03,3.0795577913522716e-12
1.7835291112731086e+03,-9.9133192529076508e-01,3.8291104118915805e-03,4.5923673128944823e-04,1.8044808032305622e-03,4.9815232406485999e-03,-2.3998468980697156e-03,3.8596335798501972e-12
1.7865883378790659e+03,-9.9132775057200884e-01,3.8399801217346608e-03,4.6330462344497679e-04,1.8174015421047931e-03,4.9411824105074498e-03,-2.3995737580699791e-03,2.2692140191793442e-12
1.7896475644850232e+03,-9.9132369762111627e-01,3.8515183280101359e-03,4.6657085910157100e-04,1.8304048369642036e-03,4.9011068359907650e-03,-2.3951571927961113e-03,3.2970216125249856e-12
1.7927067910909805e+03,-9.9131983334516582e-01,3.8635337153419399e-03,4.6897562922499692e-04,1.8432777638224293e-03,4.8619566641454615e-03,-2.3866818265014609e-03,2.6555266231298446e-12
1.7957660176969378e+03,-9.9131622109456452e-01,3.8758266281105798e-03,4.7047664028833212e-04,1.8558106913357775e-03,4.8243714986397901e-03,-2.3743132806167346e-03,2.9219780117273330e-12
1.7988252443028950e+03,-9.9131291909350783e-01,3.8881940741330662e-03,4.7104981673770559e-04,1.8678022925174335e-03,4.7889548659614256e-03,-2.3582933068035904e-03,3.6865007132291804e-12
1.8018844709088523e+03,-9.9130997904764562e-01,3.9004346964097306e-03,4.7068940486009905e-04,1.8790641813102010e-03,4.7562601741708566e-03,-2.3389325663829329e-03,3.1960662454366679e-12
1.8049436975148096e+03,-9.9130744498862977e-01,3.9123534956902401e-03,4.6940750391940883e-04,1.8894249913517526e-03,4.7267787395894878e-03,-2.3166014617063109e-03,4.2479019612073898e-12
1.8080029241207669e+03,-9.9130535239533224e-01,3.9237661113205851e-03,4.6723308280480121e-04,1.8987337635623441e-03,4.7009303011370518e-03,-2.2917195207135801e-03,3.1096395105123514e-12
1.8110621507267242e+03,-9.9130372762405405e-01,3.9345025107446188e-03,4.6421056469564127e-04,1.9068625231253608e-03,4.6790562658577395e-03,-2.2647438892768341e-03,2.7875881642103195e-12
1.8141213773326815e+03,-9.9130258764557644e-01,3.9444099851699103e-03,4.6039807914479873e-04,1.9137080314970910e-03,4.6614157528714895e-03,-2.2361574899690002e-03,4.0318351238965992e-12
1.8171806039386388e+03,-9.9130194008001249e-01,3.9533553985374508e-03,4.5586548810776998e-04,1.9191927048099779e-03,4.6481843283266988e-03,-2.2064573698017493e-03,4.2548868805170064e-12
1.8202398305445961e+03,-9.9130178350085829e-01,3.9612266880703186e-03,4.5069229091653488e-04,1.9232647544047909e-03,4.6394551882980029e-03,-2.1761436885573610e-03,2.7543399482965469e-12
1.8232990571505534e+03,-9.9130210796570939e-01,3.9679336554266737e-03,4.4496550493338207e-04,1.9258976450261286e-03,4.6352424401423509e-03,-2.1457097044572013e-03,2.2463966161012648e-12
1.8263582837565107e+03,-9.9130289572392816e-01,3.9734081193072094e-03,4.3877760504350879e-04,1.9270889861521981e-03,4.6354860645334561e-03,-2.1156330072387760e-03,3.2436568289995190e-12
1.8294175103624680e+03,-9.9130412205177088e-01,3.9776035243820869e-03,4.3222458789049338e-04,1.9268589752487594e-03,4.6400581138581476e-03,-2.0863681417577786e-03,4.2677391320466996e-12
1.8324767369684253e+03,-9.9130575616416061e-01,3.9804941147750152e-03,4.2540420830360434e-04,1.9252485242476046e-03,4.6487697128682059e-03,-2.0583406658613232e-03,3.4349504858255383e-12
1.8355359635743825e+03,-9.9130776215735461e-01,3.9820737832237515e-03,4.1841441727193839e-04,1.9223171904700991e-03,4.6613784624610632e-03,-2.0319426014881238e-03,2.4759676307439800e-12
1.8385951901803398e+03,-9.9131009994131403e-01,3.9823547018085978e-03,4.1135201445503686e-04,1.9181410256738623e-03,4.6775959019430546e-03,-2.0075291709219932e-03,4.1062477976083750e-12
1.8416544167862971e+03,-9.9131272612951593e-01,3.9813658291491319e-03,4.0431151419656133e-04,1.9128104340204403e-03,4.6970947494432425e-03,-1.9854166626216085e-03,2.5941524654626847e-12
1.8447136433922544e+03,-9.9131559487048615e-01,3.9791513787995414e-03,3.9738421195597841e-04,1.9064280892929445e-03,4.7195157144230837e-03,-1.9658812437482885e-03,3.8982834666967394e-12
1.8477728699982117e+03,-9.9131865859401980e-01,3.9757693132614546e-03,3.9065743059076480e-04,1.8991070038577615e-03,4.7444737471504794e-03,-1.9491585221324255e-03,4.1705090552568443e-12
1.8508320966041690e+03,-9.9132186867755967e-01,3.9712899127992028e-03,3.8421391945452895e-04,1.8909687349707490e-03,4.7715636465370803e-03,-1.9354436641307389e-03,4.6902801841497418e-12
1.8538913232101263e+03,-9.9132517602297798e-01,3.9657944530233471e-03,3.7813137640668016e-04,1.8821417782319701e-03,4.8003650143273457e-03,-1.9248918854243623e-03,3.2538082450628276e-12
1.8569505498160836e+03,-9.9132853155497924e-01,3.9593740085307480e-03,3.7248206141157492e-04,1.8727601227306900e-03,4.8304465826690679e-03,-1.9176191525765694e-03,3.1499657779932021e-12
1.8600097764220409e+03,-9.9133188664353655e-01,3.9521283862294599e-03,3.6733247127194291e-04,1.8629619766830749e-03,4.8613699842758873e-03,-1.9137029568839614e-03,1.6599427908658980e-12
1.8630690030279982e+03,-9.9133519347000709e-01,3.9441651813890534e-03,3.6274304641838141e-04,1.8528886128797847e-03,4.8926930595875051e-03,-1.9131830511563590e-03,4.1450839489698409e-12
1.8661282296339555e+03,-9.9133840534026552e-01,3.9355989373901354e-03,3.5876788429783273e-04,1.8426833378657071e-03,4.9239728195644705e-03,-1.9160620676358471e-03,3.8267578929662705e-12
1.8691874562399128e+03,-9.9134147697253105e-01,3.9265503842631083e-03,3.5545443689259676e-04,1.8324905034251666e-03,4.9547681907677887e-03,-1.9223059672408328e-03,3.6164652556180951e-12
1.8722466828458701e+03,-9.9134436476256893e-01,3.9171457232558982e-03,3.5284317512370583e-04,1.8224545659403300e-03,4.9846426848678682e-03,-1.9318442981740946e-03,3.0011404305696491e-12
1.8753059094518273e+03,-9.9134702704863875e-01,3.9075159177982864e-03,3.5096720786657811e-04,1.8127191203914182e-03,5.0131671247704013e-03,-1.9445702725695740e-03,3.3017713576555246e-12
1.8783651360577846e+03,-9.9134942438555362e-01,3.8977959496977015e-03,3.4985184923343936e-04,1.8034258849264529e-03,5.0399225626942545e-03,-1.9603406981484567e-03,3.2653566449880596e-12
1.8814243626637419e+03,-9.9135151984256897e-01,3.8881239963779648e-03,3.4951413419376134e-04,1.7947135870785172e-03,5.0645035113159320e-03,-1.9789758304822199e-03,2.3684930056333543e-12
1.8844835892696992e+03,-9.9135327933395223e-01,3.8786404853342425e-03,3.4996228971283309e-04,1.7867167226748629e-03,5.0865215955090415e-03,-2.0002592385322728e-03,3.0830968171358108e-12
1.8875428158756565e+03,-9.9135467198766458e-01,3.8694869820245161e-03,3.5119517647847772e-04,1.7795641640093178e-03,5.1056097066114470e-03,-2.0239378013888398e-03,4.2723026126623158e-12
1.8906020424816138e+03,-9.9135567055912743e-01,3.8608048729927057e-03,3.5320172412152395e-04,1.7733775879182749e-03,5.1214267106455269e-03,-2.0497219776001926e-03,3.5409349948167801e-12
1.8936612690875711e+03,-9.9135625189000587e-01,3.8527338141462674e-03,3.5596039093605133e-04,1.7682697199526446e-03,5.1336627271184598e-03,-2.0772865075044350e-03,2.6712659746408460e-12
1.8967204956935284e+03,-9.9135639740513193e-01,3.8454099224966621e-03,3.5943868730677265e-04,1.7643424090208935e-03,5.1420449464374407e-03,-2.1062717216297046e-03,2.4493318051099776e-12
1.8997797222994857e+03,-9.9135609364055954e-01,3.8389637043298123e-03,3.6359280897165126e-04,1.7616845460923583e-03,5.1463438983280207e-03,-2.1362856334749829e-03,2.6991125196218494e-12
1.9028389489054430e+03,-9.9135533278750732e-01,3.8335177316282548e-03,3.6836743164055314e-04,1.7603698715888826e-03,5.1463800259927694e-03,-2.1669069890120876e-03,2.9513146728277205e-12
1.9058981755114003e+03,-9.9135411323124023e-01,3.8291840991082947e-03,3.7369572155326007e-04,1.7604547343260083e-03,5.1420303553849633e-03,-2.1976894258391492e-03,1.8707942217588426e-12
1.9089574021173576e+03,-9.9135244005994716e-01,3.8260617187494683e-03,3.7949961605732602e-04,1.7619758801896038e-03,5.1332349848448589e-03,-2.2281668601460054e-03,2.3182947188615796e-12
1.9120166287233149e+03,-9.9135032550829372e-01,3.8242335324368986e-03,3.8569042401290579e-04,1.7649483834163869e-03,5.1200030603554270e-03,-2.2578601667500690e-03,2.0632054656744004e-12
1.9150758553292721e+03,-9.9134778930548750e-01,3.8237637499914509e-03,3.9216978583911833e-04,1.7693638184029950e-03,5.1024178529509578e-03,-2.2862851490206872e-03,2.7013476938009262e-12
1.9181350819352294e+03,-9.9134485888430823e-01,3.8246952409686031e-03,3.9883101856944420e-04,1.7751888197704538e-03,5.0806405297196822e-03,-2.3129617096866841e-03,2.6880297809839248e-12
1.9211943085411867e+03,-9.9134156941717799e-01,3.8270472246752637e-03,4.0556085121669697e-04,1.7823641446256247e-03,5.0549122032933491e-03,-2.3374240380750243e-03,1.6259495168924331e-12
1.9242535351471440e+03,-9.9133796364259530e-01,3.8308134115192034e-03,4.1224153167843710e-04,1.7908043680851604e-03,5.0255538797584487e-03,-2.3592315281858478e-03,2.7148518711328504e-12
1.9273127617531013e+03,-9.9133409145060991e-01,3.8359607428744970e-03,4.1875326010476450e-04,1.8003983234937803e-03,4.9929639886696631e-03,-2.3779800445802909e-03,1.8115621060132981e-12
1.9303719883590586e+03,-9.9133000921637360e-01,3.8424288637313149e-03,4.2497687576673011e-04,1.8110103386314719e-03,4.9576132855821964e-03,-2.3933130722853463e-03,4.2729545384645460e-12
1.9334312149650159e+03,-9.9132577886496143e-01,3.8501304290333330e-03,4.3079670060417428e-04,1.8224823427305599e-03,4.9200370585833486e-03,-2.4049322277112845e-03,1.8619466572999956e-12
1.9364904415709732e+03,-9.9132146669466237e-01,3.8589523063872725e-03,4.3610342154038866e-04,1.8346367754075773e-03,4.8808247295714091e-03,-2.4126065891929439e-03,3.9486680179834365e-12
1.9395496681769305e+03,-9.9131714196707543e-01,3.8687576819592512e-03,4.4079688321662969e-04,1.8472803011236158e-03,4.8406071247476534e-03,-2.4161803224562592e-03,3.8544181734323508e-12
1.9426088947828878e+03,-9.9131287532916068e-01,3.8793890215384590e-03,4.4478865912380854e-04,1.8602081377807819e-03,4.8000418466008776e-03,-2.4155781459252027e-03,2.1105166524648664e-12
1.9456681213888451e+03,-9.9130873711609724e-01,3.8906717842319815e-03,4.4800427787368245e-04,1.8732088833079519e-03,4.7597973445164810e-03,-2.4108082870173833e-03,2.7710106223821643e-12
1.9487273479948024e+03,-9.9130479560903262e-01,3.9024187298794784e-03,4.5038500035215464e-04,1.8860696239577238e-03,4.7205363740971951e-03,-2.4019627237794375e-03,4.1505787521600735e-12
1.9517865746007596e+03,-9.9130111532996501e-01,3.9144346263538044e-03,4.5188907015805186e-04,1.8985810889326779e-03,4.6828995955918717e-03,-2.3892146717393401e-03,3.6948826164007184e-12
1.9548458012067169e+03,-9.9129775545077681e-01,3.9265211394320949e-03,4.5249239297653996e-04,1.9105426320506001e-03,4.6474900596853441e-03,-2.3728134459412549e-03,2.7678441256284715e-12
1.9579050278126742e+03,-9.9129476838683483e-01,3.9384816799047520e-03,4.5218863664182277e-04,1.9217668308615004e-03,4.6148592602468508e-03,-2.3530769865883019e-03,3.3927615731954573e-12
1.9609642544186315e+03,-9.9129219863569062e-01,3.9501259948231523e-03,4.5098877842445693e-04,1.9320835153373247e-03,4.5854953145986199e-03,-2.3303824685840958e-03,3.7971418350934981e-12
1.9640234810245888e+03,-9.9129008190646328e-01,3.9612743197773616e-03,4.4892015625660304e-04,1.9413430789667389e-03,4.5598136776492382e-03,-2.3051555086346532e-03,4.2946543544530870e-12
1.9670827076305461e+03,-9.9128844456037257e-01,3.9717609480614501e-03,4.4602510459549872e-04,1.9494189943421976e-03,4.5381506187763820e-03,-2.2778585301635574e-03,3.3620279282331465e-12
1.9701419342365034e+03,-9.9128730336932458e-01,3.9814371201185783e-03,4.4235927079721828e-04,1.9562094852250403e-03,4.5207595071233841e-03,-2.2489788477236699e-03,3.6324840039014819e-12
1.9732011608424607e+03,-9.9128666557326384e-01,3.9901731854987419e-03,4.3798971482976809e-04,1.9616383833470190e-03,4.5078097859122535e-03,-2.2190169905214946e-03,4.0717888623476034e-12
1.9762603874484180e+03,-9.9128652920919591e-01,3.9978600367656840e-03,4.3299289338163217e-04,1.9656552136081088e-03,4.4993883748892793e-03,-2.1884757107512851e-03,3.1542498618364333e-12
1.9793196140543753e+03,-9.9128688366816431e-01,4.0044098565428900e-03,4.2745262101153076e-04,1.9682346060872929e-03,4.4955031420961244e-03,-2.1578500252500124e-03,3.3172313123941422e-12
1.9823788406603326e+03,-9.9128771042761221e-01,4.0097562481887956e-03,4.2145808795837451e-04,1.9693751570384532e-03,4.4960880212167043e-03,-2.1276185307211831e-03,4.2362604290246959e-12
1.9854380672662899e+03,-9.9128898390952036e-01,4.0138538431099989e-03,4.1510199755575509e-04,1.9690978541311737e-03,4.5010093267009443e-03,-2.0982361257530853e-03,4.1539315134286887e-12
1.9884972938722472e+03,-9.9129067241280910e-01,4.0166774905907423e-03,4.0847886843527355e-04,1.9674441971988454e-03,4.5100728334737106e-03,-2.0701281741403337e-03,3.6556739360094070e-12
1.9915565204782044e+03,-9.9129273907203808e-01,4.0182211373011251e-03,4.0168352956825406e-04,1.9644741392958794e-03,4.5230312245266857e-03,-2.0436860601342768e-03,3.8490165024995808e-12
