x,y,z,dx,dy,dz,dv_st
-0.9914843543446357,0.0033272224601312737,0.000560387040292558,0.0012665430582441887,0.006478154361767321,-0.0017444274193674256,0.00010038965911865393
-0.9914885356097857,0.0033420009413494766,0.0005671898495144396,0.0013511233962744055,0.0064463488607893965,-0.0016581067311382534,6.805661659240803e-05
-0.9914495879703059,0.003331883707495434,0.0005399491207951685,0.001298091384118637,0.006439232929523941,-0.0017499637015942107,-1.0283929824829116e-05
-0.991440537659564,0.0032773541912595105,0.000516610739918108,0.0013609442976833996,0.00642498018484353,-0.0016744606219548518,-4.5290841293335217e-05
-0.9914241099203254,0.0033037396975812536,0.0004915988488778655,0.0013411302095568986,0.0064550003968804,-0.0017092890620996944,-0.00011899046707153525
-0.9914863441820356,0.003311151479996169,0.0005115579909512342,0.0012869335915141416,0.006481602069425277,-0.0017046075049315262,0.00010200379829406904
-0.9914903094942352,0.0033762731283594875,0.0005456482237093602,0.0012749782032458472,0.006463050916158627,-0.0017379078018538033,9.998588562011878e-05
-0.991408783991842,0.0033297337446055947,0.000578966619935046,0.0012928721499692326,0.006415104600618327,-0.0017237139037956995,-0.0001237504127502463
-0.9914214323948892,0.003334999364955745,0.0004900946188907599,0.0013064594939993161,0.00647208244327704,-0.001729485161336927,-0.00013080961875915764
-0.9914188484833452,0.003311549044975793,0.0005140332409369914,0.0013012935245008557,0.0064772848869814985,-0.0016778061691360257,-0.00012720724830627664
-0.9915073596640643,0.00337590120240835,0.0004953542241564941,0.0013074147794726776,0.006458295541939021,-0.001704944313557216,0.00013963764915466564
-0.9914534892313388,0.0033708670411601973,0.0005433870857334273,0.0013551934251250799,0.006458101370799405,-0.0017124973905942892,-7.329189109802341e-05
-0.9914987214982306,0.003374933573992065,0.000511189814393745,0.0013467426904643736,0.006421477451138838,-0.0017390963797826878,0.00010733731613159357
-0.9914561562045487,0.0033049659063389396,0.0004963568568205693,0.0012700801337842264,0.006411497375380132,-0.0017254421131665063,6.957955627441492e-05
-0.9914811118582738,0.0032853851302523432,0.0005395248000685825,0.001340695293565945,0.006498338151691,-0.0017169595152237024,4.3679162216186745e-05
-0.9914183118063659,0.0033701450290068297,0.0005140410153744194,0.001312133948965746,0.006465885860414954,-0.001683320169135961,-0.00015910101013183898
-0.9915059652167413,0.00332679534761735,0.0005494446864916984,0.0013251487139700072,0.006412868715825022,-0.0017506784909474408,0.00017602543373108258
-0.9914928685247281,0.003343420109175181,0.0005442305026371444,0.0013333865193456155,0.006471048103104713,-0.0016608404163716956,7.851574630737411e-05
-0.9914205411539344,0.0033613125803115015,0.0005301271746687825,0.0012741221364793302,0.006426369055503066,-0.0017068513604024211,-9.177513656616351e-05
-0.9914311072732938,0.00331243443742422,0.0005069065462415688,0.0013279018602780318,0.006425391062988764,-0.0016680975397161842,-6.889868583679282e-05
-0.9914161359439013,0.003283603202601597,0.0005783550652838791,0.001310005667826875,0.006492820940116021,-0.0017401843214171807,-0.00014578498306274686
-0.9914558239849935,0.003313831072691188,0.0005492469724908637,0.001269480314936898,0.006439851964705049,-0.0016868910997114928,4.140105628967302e-05
-0.9914791220638411,0.0033592699680528803,0.0005193613385182729,0.001285969124538695,0.006468856031615324,-0.0016997616214921329,6.260839347839423e-05
-0.9914075170874734,0.0032983028832832225,0.0005502098985627943,0.0013622592970637826,0.006401812001537914,-0.0017364977723476336,-0.00015240983009338666
-0.9914758686220623,0.0032773146327950958,0.0005454953618181642,0.001333585692131479,0.0064618960544567065,-0.0016658680144847188,6.308531684875559e-05
-0.9914894418280285,0.003333149088393875,0.0005662785421327683,0.001292519528546904,0.006486585292150109,-0.001751879524970422,8.790701293945444e-05
-0.991494509481466,0.0033667635698874368,0.0005076878483550138,0.001350989149140432,0.006430480917897107,-0.0017477018202627457,8.809025382995736e-05
-0.9914735360819736,0.00334479140637383,0.0005727615027690362,0.001304325334225619,0.006438296388112108,-0.0016975698911310705,5.667382850647027e-05
-0.9914532907241967,0.0033306262947141313,0.0005235504685895749,0.001323568928866098,0.006467914216159697,-0.0017092747441940196,-3.512977294921876e-05
-0.9914531724336123,0.0033017559582570306,0.0005824274092358456,0.0013466230836999054,0.006466874135678421,-0.0017300530410886146,-4.18435779571535e-05
-0.9914260926554526,0.0033730253548009768,0.0005474072317880638,0.0012784362159908918,0.006486734189201114,-0.001748904964527121,-0.00012917486419677964
-0.991467802897243,0.0032970316143810514,0.000570630904509849,0.0013577920736458698,0.006434631378063937,-0.001727520366492675,2.4682003402709922e-05
-0.9914344617859091,0.003316617397904456,0.0005235546080675323,0.0013474583354515306,0.00648411260968221,-0.0017468824336396224,-0.00012035269317627162
-0.9914824956514158,0.003334295823165746,0.0005191566480404263,0.0012657867830250464,0.006452939174071726,-0.0016786814911131176,0.00011401425437927438
-0.9914716313095645,0.0033682059242880723,0.0005770194213243852,0.001285940462442788,0.006456103678180354,-0.0017311644998841461,3.771593399047859e-05
-0.9915009160862934,0.0033620525031320342,0.0005605749755203667,0.001283956757183625,0.0064645757958498645,-0.0017369046979748741,0.0001335719696044946
-0.9914165547454344,0.0033675846941255863,0.000517439257503642,0.0013071593567825608,0.0064006070367157225,-0.001751061243437691,-0.00011433497619629099
-0.9914515837420658,0.0033374735555733123,0.000564607839151312,0.00127943878910581,0.00644143973250884,-0.0017072096360260245,5.037063217163081e-06
-0.9914586381226442,0.0033024749182414947,0.00048582226326398614,0.001297746163607281,0.006427761983454725,-0.0016586096072094079,4.9007285690307966e-05
-0.9914379701674997,0.0033209087511701526,0.0005396134272660603,0.001302232663452339,0.006401999263877286,-0.0016630017713320125,-1.6603613662719764e-05
-0.9914177093314618,0.0032915445047262074,0.0005220427661726931,0.0013274035824193755,0.006480394834127542,-0.001748335577509131,-0.00014489834175110132
-0.9914149904271312,0.00327875826613611,0.0005388520712320911,0.0013578200402402283,0.006474407361334053,-0.0016941608457452062,-0.00016541224479675612
-0.9914930422978514,0.0033120605650550595,0.0005426937386998174,0.0013516396587677595,0.006478683367546671,-0.001700424386678821,7.546457481384376e-05
-0.9914639182971932,0.003331555494836973,0.0005280311119360497,0.0013546176280897326,0.006411946699621051,-0.0016682936126042498,1.7506475830078157e-05
-0.9914324140246287,0.0033442420928883262,0.0004893764311877444,0.0013485028142326784,0.0064760680077852045,-0.0017456706496997436,-0.00013419744033813717
-0.9914908844666924,0.0033334078287951905,0.0005770388085939635,0.0012856672031099118,0.006495942666880357,-0.0016887278676884685,9.156610565185686e-05
-0.9914246362013185,0.0033483766891621225,0.0005470057762903677,0.001290022863937062,0.006464202838962135,-0.0016571228704608974,-0.0001109419898986835
-0.9914457672210467,0.0033079777447555443,0.000530335007793143,0.0012943439947605735,0.006462428471778763,-0.0017429450790068654,-2.3741259002685515e-05
-0.991448914597789,0.0033074103071634824,0.0005122765969255539,0.0013321485153507508,0.0064709457639853295,-0.0017321673557621866,-4.604601173400907e-05
-0.9914912100905697,0.003333670117043895,0.0005620039028973687,0.0013208434440785766,0.006411539008680123,-0.001662945859002451,0.0001293264503479027
-0.9914568411939322,0.003334272262727523,0.0004898375481529463,0.0013292417666925195,0.006439612169149933,-0.0017078947245061796,-6.949558258056635e-06
-0.9914777270360777,0.0033392418776359988,0.0005653209996738185,0.0013520828791426828,0.00647121018892212,-0.0017165385736025312,1.3931907653808635e-05
-0.9914171225919859,0.003321217019989562,0.0004999187668293705,0.001362802772204361,0.006497541266303222,-0.0016698357990859905,-0.00019730737838745516
-0.9915013530509486,0.003318483178139687,0.0005790691003405309,0.00132809561619629,0.006433888150405183,-0.0017097301568312186,0.00014656476821899687
-0.9914289948709415,0.0032900639902648083,0.0005808085029250297,0.001361829758607082,0.006407997022841024,-0.0016945112544625004,-8.312478027343867e-05
-0.9914525556350811,0.0033629830335052215,0.0005052398889402464,0.0013190335787356736,0.006493700252481075,-0.0017026359970576592,-6.848719596862875e-05
-0.9914511796696291,0.003344420682489463,0.0005274564382219767,0.0012716258714307546,0.0064329126669284776,-0.001690778158844944,1.515610656738286e-05
-0.9914411508374349,0.0033320446497695643,0.00048701366373723364,0.001276945752080308,0.0064710099137833795,-0.0017165242425803285,-4.125005760192887e-05
-0.9914533485631635,0.0033524717674961457,0.000566529583903463,0.0012909035802185335,0.0064890685936146875,-0.0017180729638736714,-4.0596128082275535e-05
-0.991491246062614,0.0033028043495225345,0.0005612855480876406,0.0013597851463573532,0.006461132171532149,-0.0017392136942129162,7.864445991516222e-05
-0.9914699133617447,0.0032941624495392476,0.0005764671629079857,0.001275130192652349,0.006487462352167019,-0.0017070242203184524,5.659330673217826e-05
-0.9914583065955375,0.003290090164034888,0.000532395743782699,0.0013550951635099224,0.0064702583540693455,-0.0017136872890205844,-2.3703308868408172e-05
-0.9914115489342704,0.003364682690090007,0.0005613866521054952,0.001324368510987142,0.006416802273402132,-0.0017388480579561556,-0.00015639582366943654
-0.9914164587627184,0.0032844750167174866,0.0005294531064763115,0.0013429637782435453,0.006454214728373172,-0.0017324163263712944,-0.00013811828536987558
-0.9914524824063925,0.003331478671921292,0.0005080785688082781,0.001323552861976058,0.006427453610651412,-0.0016905676831014825,-7.369879913330072e-06
-0.9914994488313413,0.0033472683623151024,0.0005393883416372649,0.0012834874153434257,0.006438617782893675,-0.001729195503629229,0.00015750561218262014
-0.9914183203334581,0.0033444019805280705,0.0005664371499869576,0.0013308554776126766,0.006480623797638113,-0.0016950742663574502,-0.0001742980052948032
-0.9914115537746564,0.0033170602751441142,0.0005701278037251623,0.0013453159702689324,0.006471491292070263,-0.0016721268297872737,-0.00018633813781738655
-0.9914608941397307,0.003361976465880919,0.0004905721279696745,0.0013530997958864984,0.006482902889082184,-0.001701097072332136,-5.7190180969238834e-05
-0.991445894977697,0.0032779556584015272,0.0005491060096927675,0.0012757407359258442,0.006408575132385561,-0.0017047109433431945,4.4598128509521725e-05
-0.9914303047531176,0.0033031105160224875,0.0005345294594130418,0.0013180178980508458,0.00642821526250661,-0.0017179587796352794,-6.453913192749097e-05
-0.9914396847244166,0.0033331209890879445,0.0004988863185159341,0.0012795051509488825,0.006498585177601209,-0.0017110719407869687,-6.912265472412192e-05
-0.9914089741889668,0.0033228263555258476,0.0005413497038513394,0.0013077834766044543,0.0064802547010218495,-0.0017124911394078121,-0.00017505791893005713
-0.9914468470016289,0.003348760371980707,0.0005154572689597341,0.0012715841990862727,0.0064690881812101714,-0.0016998891803146697,-2.7078393936157167e-05
-0.9914354242770619,0.0033293142399357595,0.0005295076580591553,0.0013366284623633456,0.006443566199640902,-0.0016972599523123898,-8.5258675003053e-05
-0.9914531949971727,0.00332792749296774,0.0005203434830448113,0.0012953846279327617,0.006456281465575711,-0.0017376953684944182,-5.142970275878901e-06
-0.9914774719484287,0.00334708938907125,0.0005418314319165392,0.0013510298797523184,0.0064807613406123185,-0.0017080578087279594,4.7458923339843715e-06
-0.9914271755601932,0.003327520737036793,0.0004901084572540992,0.0013096580403439268,0.006439900064534157,-0.001670924492267049,-8.550628356933718e-05
-0.9914137859611064,0.0033330058463329985,0.0005624184723271424,0.001299014003812643,0.00643048837776604,-0.0016698177054138997,-0.0001222118244171164
-0.9914949954669124,0.0032844177222350144,0.000572591896966358,0.0013484486939289446,0.006455365812146975,-0.0017111831174504704,0.00011297198104858589
-0.9914428456997862,0.0033085506060641454,0.0005105924238397794,0.0013588803448169873,0.006438604833482648,-0.001742865954368172,-6.328527030944895e-05
-0.9914684617877313,0.0033711507738323995,0.0005628375955770824,0.001333104861226816,0.00643572276356209,-0.001677149878377009,7.876102066040035e-06
-0.9914593623300791,0.0033155979551340005,0.0005718858767910112,0.0012866533260578955,0.006430682991509739,-0.0016718955428707263,4.462821235656763e-05
-0.9914254030667821,0.0033115406773392493,0.0005253468533377004,0.0013555478645075015,0.006457289213532926,-0.0017520438137166132,-0.0001343318115234399
-0.9914584901561813,0.003364125994625958,0.0005569548345120513,0.0013567381609063812,0.0064973583327486584,-0.001738892972384742,-8.47194519042981e-05
-0.9914295348841986,0.0033196786286622437,0.0005210473164875122,0.0012946512939747289,0.006446958479436696,-0.0017051968095973598,-7.046369361877528e-05
-0.9914135731550259,0.0033409995271272016,0.0004930549747407488,0.001321817412275162,0.006432610712655888,-0.0017014167946623642,-0.00014179945907593034
-0.9914408117906266,0.003317142706793255,0.0005206549801432559,0.0013022316570407107,0.006470423680299371,-0.0016593896690426356,-5.3605974197388164e-05
-0.9914639403196644,0.0033498989664876955,0.0005392560184650301,0.001320945978119506,0.006496652004214716,-0.00174787232874144,-3.1203644180297774e-05
-0.9914835686434514,0.00336572587002472,0.0005642185362871337,0.0013049235723481024,0.006486761586245302,-0.0017082502861353337,4.330347976684592e-05
-0.9914481296815822,0.0033221457294661688,0.000567957804144302,0.001351979355195569,0.006444078964510146,-0.0016596542617922545,-5.351391906738327e-05
-0.9914299622447191,0.003292312730074057,0.0005246865584005994,0.0012976758757410989,0.006443839466429683,-0.0017242104246587816,-5.5841358566284706e-05
-0.9914506942798101,0.003331617961116191,0.00051802455182099,0.0013219076838924854,0.006470960542735623,-0.0017125932107546551,-4.4883385848999273e-05
-0.9914353261045951,0.0033378020097982485,0.000578558738619804,0.001300388510471547,0.006488656175552206,-0.0017046700923467094,-9.944116783142248e-05
-0.9914961204727881,0.0033529114759874848,0.0005661891958695807,0.0013156294392275135,0.006453714518969012,-0.0017194949811554137,0.00010696857070923029
-0.9914179535533744,0.003368745891410723,0.0005289196321996373,0.0013147354288777372,0.006452011304412219,-0.001714798173879512,-0.00015314798736572555
-0.9914752735873708,0.003316593975997577,0.0005601266751700533,0.0013572755381070153,0.006488821633507036,-0.00171122435081844,1.5169250488281245e-06
-0.9914801225171309,0.0033727679076572103,0.0005262959802624207,0.0013424063412015446,0.00642791906029586,-0.0016574941435502392,4.712311706543e-05
-0.9914101985632584,0.003291684598310478,0.0005138277322763232,0.0013120216081845566,0.0064053683636945795,-0.0017198026870106353,-0.00010250724105835126
-0.9914584246047077,0.0033594742932470745,0.0005019569825770179,0.0013224159847606352,0.006489097710084223,-0.0016924862876475447,-4.607590751647977e-05
-0.9914331916703923,0.00330382335155333,0.0005494474926011103,0.0013406059064214573,0.00648116149405955,-0.0017359290397694566,-0.00011215334701538273
-0.9914515216447627,0.0033763113483309083,0.00048714730811731584,0.001277380734930991,0.006498275278765802,-0.0016574257177195911,-4.898224258422887e-05
-0.9914358239696521,0.003337891508126727,0.0005141792402384468,0.001355066473066574,0.006414056284876686,-0.0016868511891429561,-7.943782997131457e-05
-0.9914772344589677,0.003347672540808667,0.0005744612194683905,0.0012975846980293206,0.00643521262815091,-0.0016573229916594433,7.540466880798439e-05
-0.9914144948655212,0.003298064876869242,0.00055883636936478,0.001330545478066398,0.006447572916070853,-0.001659765012614584,-0.00013754068603515876
-0.9914433228978596,0.0033175371293758934,0.0005702708354463823,0.0012926619615916987,0.006448000738351034,-0.0016952875383625418,-2.6558904266357362e-05
-0.9914705970699366,0.0033137883700187893,0.00048558919710568895,0.0013400104363909102,0.006469689996358398,-0.00173762292600241,1.8447000503540055e-05
-0.9914592904707613,0.003306152050657368,0.0005408002880980843,0.0013274181601027422,0.00642597174584962,-0.0017308970115093014,2.303153114318845e-05
-0.9914403209240034,0.003374510047433867,0.000568350303269139,0.0013224535877214038,0.0064802319924315245,-0.0016800194461800658,-0.00011110370788574404
-0.9914223674206308,0.0032955797846187756,0.0005300825156790148,0.0013300554700116391,0.006442075810997153,-0.0016872939383082164,-0.00010473323669433763
-0.991423414501124,0.003281963667588721,0.0005594571667725044,0.0012762336211222954,0.006473374305048831,-0.0016991701794803282,-7.928517723083604e-05
-0.9914489310067375,0.0032895491719364127,0.0005318114326743995,0.0012906967079224512,0.006424475310707499,-0.0016604397186805763,2.8353523254394455e-05
-0.9914539260032609,0.003326714913984942,0.0005467262505752274,0.0013406918829062793,0.006484100286221146,-0.001673996923106604,-5.6220321273804246e-05
-0.991486975664724,0.0032884979697701214,0.0005378505727929874,0.0013419106228782242,0.006457531334839991,-0.001660993416559032,9.157169647216936e-05
-0.9914885036308441,0.00334034623840824,0.0005199440011930839,0.0013506697385531241,0.0064555640507631545,-0.0016764173408611955,6.5413297653199e-05
-0.991485261126485,0.003297184309705645,0.0005342153918769485,0.0012746626749603484,0.006410764765112286,-0.0017292811706650557,0.00016403677482605295
-0.9914216191838598,0.0033163405911898537,0.0005114330930267394,0.00130812620076198,0.006447820198604999,-0.0017299381880700837,-0.0001054875240325945
-0.991420448797475,0.0033656294165057554,0.000506383795447357,0.001346692923571894,0.006480623695139179,-0.0016680727385603958,-0.00018534412765503294
-0.991418408349442,0.0032937438030993475,0.0004943161757024093,0.0012989848068533682,0.006441025682635921,-0.0016756151636450833,-9.031275329589979e-05
-0.9914512636184923,0.003367499267292693,0.0004888208620690158,0.0012954191540353673,0.006453866013031509,-0.0016687572925382977,-2.662636070251459e-05
-0.991502392030346,0.003360429224123949,0.0005702127800465834,0.001265257067914812,0.006427639147637898,-0.001699264729384114,0.00018029931221008654
-0.9914344247771528,0.0033653787642450757,0.0005696369279235567,0.0013214750617964299,0.0064707369719346425,-0.0016839654253349883,-0.00011819143295288289
-0.9914839288994425,0.0033172698124327295,0.0005621467575761089,0.0012735592320497048,0.006407427844411206,-0.0017326872473078527,0.00015044316291809364
-0.9914503822895636,0.0033301559781274705,0.0005249225272953723,0.0013563786002041694,0.006410981312192237,-0.001677186061207534,-2.6869728469848574e-05
-0.9914998690739862,0.003325459106060617,0.0004984059806447999,0.0013062833114112925,0.006410555628535528,-0.0016786770720048387,0.0001776667842865025
-0.9914881384920006,0.0033710088913298155,0.0005063340959794429,0.0012699054114159115,0.006438309663784763,-0.00175323543874559,0.00011956395721435752
-0.9914146704441557,0.0033521918644770147,0.0005048662246366643,0.001314592089089297,0.006452078526642971,-0.0016778687677733025,-0.00015279242248535444
-0.9915045980494849,0.003280640818374904,0.0005836078413972911,0.0013065241972296975,0.006418207526548181,-0.001655460309172091,0.0002052083705902141
-0.9914483149203349,0.003295736063224423,0.0005415133842464865,0.0013581252120486741,0.006481330603551877,-0.0016576510968501228,-6.896236038208093e-05
-0.9914997749761252,0.0033375824309444676,0.0005638179002525387,0.0012677097496155232,0.006466290755697492,-0.0017306938745003757,0.00015354902343750286
-0.9914573285731881,0.0033339499726298123,0.0005592541782195404,0.0012696070042558791,0.006431510482800619,-0.001752208939329971,3.951525421142589e-05
-0.9914910792625532,0.0033671999083675908,0.0005230247590258484,0.001361717669038781,0.006458351075081528,-0.001672347810776847,4.9381720733642934e-05
-0.9914589358926009,0.003326017368403064,0.000544345702064867,0.0013464779533178075,0.006494947272592582,-0.0016670805010558817,-5.124814109802287e-05
-0.9914222092418034,0.0032975667454134016,0.0005570355020290214,0.001304670680518016,0.006444706022228422,-0.0016706256445712393,-9.069550209045546e-05
-0.9914528374798728,0.0033215649623219846,0.0004920743707072031,0.001340026847120347,0.0064394130135023,-0.001689046781274639,-2.105870857238769e-05
-0.991494556806505,0.0033141783284665986,0.0005393226301328968,0.0013577125486499398,0.006444905054006192,-0.0017498341480183725,9.823437767028964e-05
-0.9914562803906062,0.003341207580723345,0.0005171253936709502,0.0012721379447889903,0.006482748486609237,-0.0017390764677995647,-3.675878524780271e-06
-0.991428266278307,0.0033294606199780813,0.0005317036682950438,0.0013273308611845007,0.006405194603544864,-0.0017458379408377574,-7.548185539245705e-05
-0.9914502109239037,0.0033378666812981864,0.0005613026473909192,0.00130997727954907,0.006425705102456743,-0.0016975327615153027,-1.052693252563478e-05
-0.9914709256707709,0.00337581469430652,0.0005595196863272389,0.0013312896017489903,0.006422000886766473,-0.0017050982710814027,2.4395811462402307e-05
-0.9914477083934209,0.003298061975064465,0.0005036766011559048,0.0013345156510661254,0.006435529522867932,-0.0016631201678904725,-1.8963253021240252e-05
-0.991496250888651,0.003341472321095046,0.0005463349669067128,0.0012782089767293056,0.006458769122593809,-0.001697636886748555,0.00013965896568298597
-0.9914388416560515,0.00334981370681608,0.0005468238852852562,0.0013442073974819213,0.0064986036382699355,-0.0016586922789080245,-0.0001305267646789574
-0.991472739074968,0.00327799243869456,0.0005689922418098739,0.0013182572372109017,0.00648538459542072,-0.0017067587486947837,4.411586380004906e-05
-0.991464214019839,0.0033018453699328707,0.0005778403851648237,0.0013314351248631757,0.006469333947041313,-0.0017396839855652775,4.098482894897457e-06
-0.9915026026547036,0.0033270712430396596,0.0005035013389569662,0.0012899548509489628,0.006469236903460426,-0.001665531870686576,0.00015548872947693162
-0.9914697098142528,0.0032914766532215777,0.0005497788145652425,0.0013140360366044345,0.006407852567000373,-0.0017260236105814892,8.743357658386357e-05
-0.9914311246381337,0.003340383044260116,0.0005741025541673672,0.0013510351426080076,0.006435911138595293,-0.0017177351061222095,-0.00011392998504638865
-0.9914418346372617,0.003278651860454704,0.0004921921461492697,0.0013495001605142933,0.006431866432403415,-0.001730688753547701,-3.813398818969734e-05
-0.9914179494116974,0.0032808405865651902,0.0005685611733326762,0.0012804126275604555,0.006417677124890925,-0.001702653395811176,-6.0204539108277e-05
-0.9914600671826331,0.0033012873747428114,0.0005362870914365589,0.0013559235975162255,0.006414991792838691,-0.001711191943516795,1.5548881530761766e-05
-0.9914608562405064,0.003366075015909515,0.000553663182746325,0.00134595033017369,0.00646030817153336,-0.001703313938043634,-4.182983207702655e-05
-0.9914973924159567,0.003372811374177979,0.0005064359212340453,0.0013149273923460725,0.006432436554699876,-0.001716281510893078,0.00012076175231933803
-0.9914394808389755,0.0032947886018721067,0.0005324391652231659,0.0013515405610552555,0.006473964153182443,-0.0016990720456056532,-8.769096717834603e-05
-0.9914087238493866,0.00328844231066011,0.0005755681591359083,0.001341227793442254,0.00641802796108189,-0.0017142344746263638,-0.0001408113140106227
-0.991422135864834,0.0032864834923891405,0.0005367589739508294,0.0013023294411899622,0.006488635814980024,-0.0016750619116229215,-0.00011409782371521189
